"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2019-12",98.84584,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-01",98.66356,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-02",98.19748,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-03",97.38437,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.71877,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.10896,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.08733,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.71021,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.70189,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.53906,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.50211,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.67146,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.7564,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.89723,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.0005,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.0402,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.1067,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.2592,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.4463,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.5896,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.6311,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.6257,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.6507,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.7628,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.9242,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.0815,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.1945,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.2698,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.3131,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.3179,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.288,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.212,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.0729,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.9038,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.7447,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.6288,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.5592,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.5475,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.6066,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.685,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.7135,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.632,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.4665,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.2405,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.97,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.7188,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.57735,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.62165,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.76266,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.8927,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.93504,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.90457,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.82085,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.69392,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.56342,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.47947,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.48711,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.56427,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.69517,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.87437,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.057,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.1864,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.2184,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.1989,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.1829,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.2059,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.2506,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.2851,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.2789,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.2296,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.1279,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-10",99.9669,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-11",99.80283,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-12",99.71348,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-01",99.75932,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-02",99.87006,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-03",99.95291,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-04",99.93606,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-05",99.83993,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-06",99.68858,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-07",99.50035,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.33375,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.26877,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-10",99.36662,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-11",99.52778,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-12",99.6214,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.55123,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.38922,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.23068,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.14127,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.10052,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.07918,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.06761,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.08513,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.17526,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.37202,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-11",99.59354,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-12",99.72116,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.65382,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.45621,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.19492,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.90486,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.61923,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.37566,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.2179,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.15533,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.23564,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.52215,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.92831,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.3734,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.53308,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.55602,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.68382,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.82488,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.98095,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.21284,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.37549,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.45689,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.40004,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.26122,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.10603,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.11833,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.26865,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.38046,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.43724,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.49927,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.60961,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.68193,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.71061,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.70324,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.70822,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.7506,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.85703,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.0377,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.3157,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.58,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.7095,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.7434,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.7239,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.6499,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.6434,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.5681,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.485,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.4289,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.5002,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.606,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.6538,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.5998,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.4921,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.4249,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.4345,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.5224,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.5081,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.4058,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.3566,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.3837,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.4509,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.6547,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.8717,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.955,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.9393,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.9327,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.9306,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.9277,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.9174,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.9383,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.0212,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.1235,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.2591,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.2999,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.282,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.2841,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.3368,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.362,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.303,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.2359,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.1861,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.1625,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.145,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.1435,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.0769,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.9263,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.7456,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.6016,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.6297,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.7462,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.8305,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.8804,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.8063,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.6593,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.4471,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.4232,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.5489,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.7582,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.916,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.8665,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.3734,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.28213,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.15145,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.76643,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-06",97.93913,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.17493,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.43253,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.65392,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.64623,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.45111,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",101.06,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",101.0013,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.9696,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.9197,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.8314,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.7598,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.7003,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.5188,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.3933,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.3887,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.5256,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.7369,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.9011,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.9767,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.9905,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.9778,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.9321,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.963,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.0329,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.1417,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.2121,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.2369,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.2354,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.1994,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.1564,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.1632,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.094,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.8985,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.6744,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.6194,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.5792,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.4858,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.2945,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.97271,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.88869,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.044,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.2907,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.4881,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.5325,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.527,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.5463,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.6333,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.7167,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.747,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.7306,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.7322,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.8323,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.8845,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.9065,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.96,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.0957,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.2932,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.4555,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.5279,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.4913,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.4499,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.4107,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.3993,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.3909,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.4564,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.5509,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.5524,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.4698,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.4231,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.467,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.5738,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.6334,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.5562,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.4268,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.3466,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.3281,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.4342,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.5669,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.6149,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.6294,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.6643,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.7365,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.7503,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.6809,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.5656,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.4442,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.3588,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.3577,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.4873,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.546,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.3726,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.9427,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-03",100.2045,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-04",99.21932,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.62177,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.52328,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.60482,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.64457,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.61009,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.66956,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.9715,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.83797,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.2871,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.596,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.8457,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-04",101.1585,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-05",101.5184,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-06",101.6725,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-07",101.6944,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-08",101.475,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-09",101.2338,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-10",101.3826,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-11",101.5586,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.2572,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.7583,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.574,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.0241,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.6025,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.6291,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.3771,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.1939,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.1129,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.0016,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.6777,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.3404,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.0416,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.7385,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.4147,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.09923,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.01245,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.02862,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.04697,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-07",98.69122,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-08",98.21529,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-09",98.2193,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.16592,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.4522,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.9204,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.7344,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.3432,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.1693,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.2181,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.2872,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.3438,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.5274,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.1278,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.4429,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.2389,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.471,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-12",99.66523,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-01",99.37114,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-02",99.475,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.95584,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.5328,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.9308,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.9786,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.9218,
